# Constructed from biom file
#OTU ID	L1S8	L1S57	L1S76	L1S105	L1S140	L1S208	L1S257	L1S281	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S63	L4S112	L4S137	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00328003280033	0.00312672429649	0.00338900992496	0.00966542750929	0.0	0.00760043431053	0.00232095490716	0.000593824228029	0.0	0.00203804347826	0.00306748466258	0.00405186385737	0.000806451612903	0.0	0.0093935248518	0.00247218788628	0.000349375491309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013734377146	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223048327138	0.0	0.0	0.0	0.0	0.0	0.000679347826087	0.0	0.0	0.00161290322581	0.0	0.0	0.000515039142975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000698750982619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other;Other	0.0	0.000204227509446	0.000113160574856	0.0	0.0	0.0	0.000279134682484	0.000264970853206	0.000410004100041	0.0	0.0	0.00173482032218	0.000425290615254	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.000810372771475	0.00241935483871	0.0	9.11992704058e-05	0.00020601565719	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__	0.0	0.0	0.000339481724567	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.0	0.000495662949195	0.000567054153672	0.0	0.000331564986737	0.0	0.0	0.0	0.000766871165644	0.0	0.0	0.0	0.000273597811218	0.00020601565719	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;Other	0.0	0.000714796283059	0.000452642299423	0.000110314396029	0.0	0.0	0.000837404047453	0.000397456279809	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.000242072137497	0.00346964064436	0.000141763538418	0.0	0.0	0.0	0.0	0.0	0.000766871165644	0.0	0.00403225806452	0.0	0.000273597811218	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Oligella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123001230012	0.0011035497517	0.000726216412491	0.0	0.0	0.00108577633008	0.000331564986737	0.0	0.0	0.00203804347826	0.00843558282209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.000726216412491	0.000495662949195	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000242072137497	0.000495662949195	0.0	0.0	0.0	0.000197941409343	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.00020601565719	8.73438728273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00246002460025	0.00128747471032	0.000484144274994	0.0091697645601	0.000850581230508	0.0	0.00298408488064	0.0370150435471	0.0	0.0	0.00230061349693	0.00162074554295	0.00564516129032	0.000641848523748	0.0015503875969	0.00247218788628	0.0172940868198	0.000399201596806	0.0	0.0	0.00212585034014	0.0	0.0	0.00279116975387	0.00082406262876	0.00023504524621
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other	0.0	0.0	0.000113160574856	0.000110314396029	0.000471865046597	0.000101399310485	0.0	0.0	0.00225502255023	0.000919624793084	0.000726216412491	0.00272614622057	0.0242415650695	0.0	0.000994694960212	0.00158353127474	0.000897666068223	0.0054347826087	0.0	0.0	0.00161290322581	0.00320924261874	0.00191518467852	0.000515039142975	0.00986985762949	0.0	0.0	0.0	0.000850340136054	0.0	0.000940291490362	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	0.000120192307692	0.0147043806801	0.0118818603599	0.00375068946498	0.000117966261649	0.0	0.0128401953943	0.00569687334393	0.00574005740057	0.00165532462755	0.00217864923747	0.0116480793061	0.000567054153672	0.00108577633008	0.000663129973475	0.00930324623911	0.0	0.0135869565217	0.000766871165644	0.000810372771475	0.0112903225806	0.0	0.000729594163247	0.00216316440049	0.100969516988	0.0	0.0	0.0	0.0	0.000360880548538	0.0	0.000126871352449	0.0	0.000117522623105
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.000242072137497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.000183924958617	0.0	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	8.73438728273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000283527076836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Lampropedia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000242072137497	0.00198265179678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013734377146	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Leptothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00287002870029	0.000183924958617	0.0	0.00247831474597	0.000141763538418	0.0	0.000331564986737	0.000197941409343	0.0	0.00339673913043	0.0	0.00243111831442	0.00241935483871	0.0	0.000182398540812	0.00020601565719	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000242072137497	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000810372771475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Tepidimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00266502665027	0.000183924958617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135869565217	0.0	0.00243111831442	0.00161290322581	0.0	9.11992704058e-05	0.00123609394314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.000183924958617	0.000968288549988	0.000495662949195	0.0	0.0	0.000331564986737	0.0	0.0	0.00135869565217	0.0	0.0	0.00161290322581	0.0	0.000455996352029	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000820008200082	0.000919624793084	0.000726216412491	0.00396530359356	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.000810372771475	0.00483870967742	0.0	0.00100319197446	0.00061804697157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	0.0	0.000408455018891	0.0	0.000110314396029	0.0	0.0	0.0	0.0	0.00307503075031	0.00202317454479	0.00484144274994	0.00669144981413	0.0	0.00217155266015	0.00298408488064	0.000395882818686	0.0	0.00339673913043	0.00230061349693	0.0064829821718	0.00483870967742	0.0	0.00565435476516	0.00298722702925	0.000436719364137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.000139567341242	0.0	0.000615006150062	0.000735699834468	0.00121036068748	0.00495662949195	0.0	0.0114006514658	0.0	0.000395882818686	0.0	0.000679347826087	0.000766871165644	0.000810372771475	0.0161290322581	0.0	0.00893752849977	0.000721054800165	0.000262031618482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter	0.0	0.0	0.0	0.0	0.000117966261649	0.000506996552423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.000542888165038	0.0	0.0	0.0	0.0	0.000766871165644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000991325898389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000810372771475	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00184501845018	0.000367849917234	0.0	0.0	0.0	0.0	0.0	0.000197941409343	0.0	0.000679347826087	0.0	0.0	0.0	0.0	0.000182398540812	0.000103007828595	0.00174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000820008200082	0.0022070995034	0.00169450496248	0.015365551425	0.00297703430678	0.00271444082519	0.00364721485411	0.000593824228029	0.0	0.00407608695652	0.00230061349693	0.00243111831442	0.0120967741935	0.0	0.0031919744642	0.00164812525752	0.000524063236964	0.0	0.00857719475277	0.0	0.0046768707483	0.00324792493685	0.000470145745181	0.00190307028673	0.00041203131438	0.00047009049242
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Conchiformibius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.000919624793084	0.00411522633745	0.0180916976456	0.0	0.00108577633008	0.000331564986737	0.000593824228029	0.0	0.00271739130435	0.00383435582822	0.0	0.00887096774194	0.0	0.00264477884177	0.000721054800165	0.000262031618482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.000242072137497	0.0	0.00070881769209	0.0	0.0	0.000791765637371	0.000897666068223	0.0	0.0	0.000810372771475	0.0	0.0	0.0	0.0	0.000524063236964	0.0	0.00050454086781	0.0	0.0	0.0	0.000940291490362	0.00088809946714	0.00054937508584	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000551774875851	0.0	0.0	0.0	0.0	0.0	0.00237529691211	0.0	0.0	0.0	0.000810372771475	0.000806451612903	0.0	9.11992704058e-05	0.0	0.00122281421958	0.0	0.0	0.0	0.000425170068027	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.000240384615385	0.0	0.000339481724567	0.000551571980143	0.000117966261649	0.000101399310485	0.0	0.0	0.0141451414514	0.0213352951996	0.00726216412491	0.0123915737299	0.214771760703	0.0260586319218	0.045424403183	0.0522565320665	0.0	0.0142663043478	0.0138036809816	0.017017828201	0.00806451612903	0.000641848523748	0.0160510715914	0.0372888339514	0.0621014935802	0.00838323353293	0.26034308779	0.0386029411765	0.203656462585	0.174666185493	0.215796897038	0.478685612789	0.265210822689	0.164531672347
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vogesella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00141763538418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000470145745181	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000515039142975	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Azoarcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.000726216412491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123915737299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241935483871	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfobulbus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000593824228029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000743494423792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	0.000240384615385	0.0	0.0	0.0	0.0069600094373	0.00111539241533	0.00376831821354	0.00198728139905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00641848523748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	0.00829326923077	0.00377820892474	0.00350797782053	0.00937672366244	0.00495458298927	0.00212938552018	0.00390788555478	0.00344462109168	0.000205002050021	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0170556552962	0.0	0.0	0.000810372771475	0.0	0.00641848523748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.000183924958617	0.0	0.000743494423792	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000547195622435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Nannocystis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000743494423792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.0	0.000743494423792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	0.0	0.0	0.0	0.000220628792057	0.0	0.000202798620969	0.0	0.000132485426603	0.000820008200082	0.0011035497517	0.000242072137497	0.00148698884758	0.00567054153672	0.00325732899023	0.00331564986737	0.0140538400633	0.0	0.0	0.000766871165644	0.000810372771475	0.00241935483871	0.0	0.00218878248974	0.000927070457355	0.00314437942178	0.00359281437126	0.0050454086781	0.00965073529412	0.0165816326531	0.00649584987369	0.00329102021627	0.00964222278609	0.0048070320011	0.0131625337878
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000242072137497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000242072137497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.0	0.00223048327138	0.0	0.00162866449511	0.000331564986737	0.0	0.0	0.0	0.0	0.000810372771475	0.00645161290323	0.0	0.000547195622435	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Oceanimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000743494423792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000810372771475	0.000806451612903	0.0	0.0	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Anaerobiospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132485426603	0.000205002050021	0.0	0.000484144274994	0.000743494423792	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.000810372771475	0.0	0.0	0.000638394892841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.000593824228029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00681282208053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
