"sample.id.string" "Chao1" "InvSimpson" "Observed" "se.chao1" "Simpson"
1017 838.284090909091 9.95493745590954 557 50.9484908294595 0.899547334734246
1018 935.692307692308 11.5239275518649 568 65.8897825064133 0.913224029264383
1019 901.285714285714 11.4478421178842 557 60.9434875020748 0.912647292852007
1020 866.235294117647 14.4755427206789 540 58.0961098693437 0.930917961468107
1021 529 1.55103908545017 331 45.0999145258928 0.355270921680377
1022 484.27868852459 1.54732703277496 336 34.0456195772383 0.353724210319902
1023 420.272727272727 1.61406905910483 279 36.1071686738222 0.380447822626248
1024 498.135135135135 1.46463891564364 275 55.5719352956697 0.317237860254078
1025 391.028571428571 1.43887255082771 238 41.3805611661694 0.305011413676112
1026 349.441860465116 1.43801899489886 232 31.3434829277161 0.304598893653466
1027 513.388888888889 1.50693431580222 328 42.2497659699798 0.336401069699146
1028 419.153846153846 1.35022008176297 254 42.5682565737558 0.259379997745026
1029 736.384615384615 1.55492420805787 346 87.7562529001839 0.356881837186766
1030 570.528301886792 1.72317704533374 354 48.2326091418202 0.419676577802645
1031 657.769230769231 3.87825346820813 388 58.1846398648381 0.742151974284953
1032 541.076923076923 3.32184636375137 288 60.6882130336215 0.698962597755215
1033 326.15625 4.04659526770438 201 36.1012630646737 0.752878671118672
1034 323.363636363636 3.03296541100496 202 34.8726417049015 0.670289678750852
1035 244.666666666667 4.15210205097086 170 25.0487148338688 0.759158135391644
1036 381 1.50066558248504 203 54.7053775352354 0.333629016570072
1037 208.142857142857 1.26722439412182 140 25.0820869781316 0.210873776863337
1038 517 2.13541031476185 325 46.7045359562381 0.53170592410877
1039 388.317073170732 1.75660385154694 250 36.2693793799287 0.430719681549509
1040 704.307692307692 2.12143735776332 377 68.3866342022214 0.528621480931061
1138 463.328125 5.75076424428833 322 32.3226413610823 0.826110068589023
1139 184.954545454545 4.17418707181712 127 21.7331871964509 0.760432394908291
1140 216.25 4.80765445325308 110 43.2581213475582 0.791998362252646
1141 411.071428571429 5.60079621078439 255 39.7096014196306 0.821453957193713
1142 555.454545454545 4.74677485278732 269 71.3672240231272 0.789330644276756
1143 672.117647058824 1.79730369675554 377 63.1113591265331 0.443611003635513
1144 633.911764705882 1.83512452780454 397 48.0040136616929 0.455077851748648
1145 555.634146341463 1.73141235914439 308 58.601540533452 0.422436836194142
1146 466.518518518518 1.91490859262966 316 35.7190111087191 0.477781861834594
1147 744.309523809524 1.8892570151095 365 83.404914071446 0.470691392435009
1148 580.170731707317 2.12577711899413 322 60.685835996369 0.529583797348812
1149 522.241379310345 1.70335122157391 255 70.3463132642852 0.41292201670775
1150 362.52380952381 1.60400179715525 235 33.7196348714484 0.37655930200731
1151 556.75 2.05305444341711 326 53.9739034889765 0.512920856431067
1152 595.181818181818 2.52099578203368 361 50.8345381616525 0.603331347427602
1153 391.620689655172 3.82026061258692 214 49.7729696927506 0.73823775354351
1154 145.909090909091 2.9017332628832 82 29.029353632128 0.65537838615587
1155 188 4.22583011676897 110 29.8639051489304 0.763360103845208
1156 313.903225806452 3.75279655091199 196 34.7271083240711 0.733532050982891
1157 229.322580645161 5.95266452683851 158 23.2031957872684 0.832008003224212
1158 397.410256410256 1.84991453268464 252 38.3602736448256 0.459434486117165
1159 465.133333333333 1.61945232500739 273 46.0583276309116 0.382507293016212
1160 735 2.51633158799773 381 77.3649644920542 0.60259609473976
1161 612.125 2.82804336279341 357 57.0243057018502 0.646398632653126
1162 602.84375 2.79079153252938 394 44.1587007573569 0.641678717903494
