# Constructed from biom file
#OTU ID	C/0	C/30	C/112	LB/30	LB/112	LH + LB/30	LH + LB/112	LH/30	LH/112
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.040053362794	0.00291628451074	0.00862166009999	0.0020061152957	0.0104728179346	0.0015079503992	0.0125037019915	0.00187717886833	0.00829399913144
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13579376775e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.113547062441	0.000269111000049	0.000178790186405	0.000216272652696	0.000294526599862	0.0001615661142	0.000195031746834	0.00019969987961	0.000469874628906
k__Bacteria;p__Chloroflexi;c__Ellin6529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13579376775e-05
k__Bacteria;p__Chloroflexi;c__TK10	0.0	0.0	0.0	0.0	0.0	0.0	2.16701940927e-05	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia	5.21121035572e-06	0.0	3.97311525345e-05	0.0	0.0	0.0	0.0	0.0	1.42386251184e-05
k__Bacteria;p__Cyanobacteria;c__ML635J-21	2.08448414229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__FBP;c__	2.08448414229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.0236901622771	0.653549793773	0.604648544847	0.868856738012	0.556737467208	0.887361490717	0.553211161595	0.845877338628	0.534582060756
k__Bacteria;p__Firmicutes;c__Clostridia	0.000151125100316	0.000263618938824	0.00286726484124	0.000820344544709	0.0022945676966	0.000345571966484	0.00265098707734	0.000450751156833	0.00285484433623
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.0	5.4920612255e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.42386251184e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.0	0.0	0.0	0.0	2.73978232429e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.0	0.0	1.98655762673e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__ZB2	0.0	0.0	0.0	0.0	5.47956464859e-05	0.0	0.0	0.0	6.40738130326e-05
k__Bacteria;p__Planctomycetes;c__BD7-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55965627959e-05
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	5.21121035572e-06	0.0	0.0	0.0	0.0	0.0	2.16701940927e-05	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia	6.25345242686e-05	0.0	3.31092937788e-05	7.45767767917e-06	2.73978232429e-05	0.0	2.88935921236e-05	0.0	6.40738130326e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.342996654403	0.00871590116487	0.0481872661656	0.0101498993214	0.0572477516661	0.00590165111593	0.0525285504807	0.00935166007657	0.0770380812029
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0710600644106	0.00317990344956	0.0160911167765	0.00371392348423	0.0214867428783	0.00228436533689	0.0254046908747	0.00288708968807	0.0245402703915
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.000458586511303	6.04126734805e-05	5.95967288018e-05	1.49153553583e-05	4.79461906752e-05	4.48794761668e-05	1.44467960618e-05	2.85285542299e-05	7.8312438151e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0	0.0	0.0	0.0	2.05483674322e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.371199724848	0.325064119815	0.306108664702	0.109075993736	0.335719227107	0.0981648782195	0.341883428803	0.135105527122	0.337918170621
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	2.6487435023e-05	0.0	0.0	8.97589523335e-06	0.0	0.0	1.42386251184e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.00029182777992	5.4920612255e-06	6.62185875575e-06	2.23730330375e-05	2.05483674322e-05	0.0	0.0	0.0	2.13579376775e-05
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	5.73233139129e-05	0.0	4.63530112903e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__WPS-2;c__	0.0	0.0	4.63530112903e-05	0.0	7.53440139181e-05	0.0	1.44467960618e-05	0.0	2.13579376775e-05
k__Bacteria;p__[Thermi];c__Deinococci	8.33793656915e-05	0.000120825346961	0.000615832864285	0.000126780520546	0.000636999390398	6.73192142501e-05	0.000469520872009	0.000119819927766	0.00121028313506
