# The tests of significance were performed using a two-sided Student's two-sample t-test.
# Alternative hypothesis: Group 1 mean != Group 2 mean
# The nonparametric p-values were calculated using 999 Monte Carlo permutations.
# The nonparametric p-values contain the correct number of significant digits.
# Entries marked with "N/A" could not be calculated because at least one of the groups
# of distances was empty, both groups each contained only a single distance, or
# the test could not be performed (e.g. no variance in groups with the same mean).
Group 1	Group 2	t statistic	Parametric p-value	Parametric p-value (Bonferroni-corrected)	Nonparametric p-value	Nonparametric p-value (Bonferroni-corrected)
C vs. S2-3H	S2-3H vs. C-NS	36.4041897835	0.0	0.0	0.001	0.253
C vs. S2-3H	S2-3H vs. C-3H	31.6589802632	0.0	0.0	0.001	0.253
C vs. S2-3H	C-NS vs. C-3H	26.710615733	0.0	0.0	0.001	0.253
C vs. C-NS	C vs. C-3H	0.0352797257117	0.972090392768	1	0.970	1.000
C vs. C-NS	C-3H-LATE vs. S2-NS	0.0638308900937	0.949681315515	1	0.958	1.000
C vs. C-NS	C-3H-LATE vs. S2-3H	-0.0775117608111	0.938917081891	1	0.946	1.000
C vs. C-NS	C-3H-LATE vs. C-NS	-0.0901222690143	0.929005531631	1	0.919	1.000
C vs. C-NS	C-3H-LATE vs. C-3H	-0.299398808605	0.767446016467	1	0.769	1.000
C vs. C-NS	S2-NS vs. S2-3H	24.9255077264	0.0	0.0	0.001	0.253
C vs. C-NS	S2-NS vs. C-NS	22.7625277178	0.0	0.0	0.001	0.253
C vs. C-NS	S2-NS vs. C-3H	21.7923128302	0.0	0.0	0.001	0.253
C vs. C-NS	S2-3H vs. C-NS	24.3469251928	0.0	0.0	0.001	0.253
C vs. C-NS	S2-3H vs. C-3H	22.6435721771	0.0	0.0	0.001	0.253
C vs. C-NS	C-NS vs. C-3H	20.2236585682	0.0	0.0	0.001	0.253
C vs. C-3H	C-3H-LATE vs. S2-NS	0.0506913796877	0.960028881954	1	0.958	1.000
C vs. C-3H	C-3H-LATE vs. S2-3H	-0.0964959473028	0.924000350341	1	0.931	1.000
C vs. C-3H	C-3H-LATE vs. C-NS	-0.109573993075	0.913740600627	1	0.909	1.000
C vs. C-3H	C-3H-LATE vs. C-3H	-0.329059575797	0.745222708965	1	0.744	1.000
C vs. C-3H	S2-NS vs. S2-3H	27.8282186499	0.0	0.0	0.001	0.253
C vs. C-3H	S2-NS vs. C-NS	25.141149623	0.0	0.0	0.001	0.253
C vs. C-3H	S2-NS vs. C-3H	23.9948783282	0.0	0.0	0.001	0.253
C vs. C-3H	S2-3H vs. C-NS	27.4805471116	0.0	0.0	0.001	0.253
C vs. C-3H	S2-3H vs. C-3H	25.1186491769	0.0	0.0	0.001	0.253
C vs. C-3H	C-NS vs. C-3H	22.0697788074	0.0	0.0	0.001	0.253
C-3H-LATE vs. S2-NS	C-3H-LATE vs. S2-3H	-0.0782711070457	0.938720108351	1	0.691	1.000
C-3H-LATE vs. S2-NS	C-3H-LATE vs. C-NS	-0.0851591036734	0.933340753388	1	0.776	1.000
C-3H-LATE vs. S2-NS	C-3H-LATE vs. C-3H	-0.197668842501	0.846145456364	1	0.659	1.000
C-3H-LATE vs. S2-NS	S2-NS vs. S2-3H	10.686017134	3.56161544701e-10	9.01088708094e-08	0.001	0.253
C-3H-LATE vs. S2-NS	S2-NS vs. C-NS	10.0281455684	1.1469503125e-09	2.90178429063e-07	0.001	0.253
C-3H-LATE vs. S2-NS	S2-NS vs. C-3H	9.67859041742	2.1799888561e-09	5.51537180593e-07	0.001	0.253
C-3H-LATE vs. S2-NS	S2-3H vs. C-NS	10.1630596894	8.98668028881e-10	2.27363011307e-07	0.001	0.253
C-3H-LATE vs. S2-NS	S2-3H vs. C-3H	9.85980762507	1.55976898064e-09	3.94621552102e-07	0.001	0.253
C-3H-LATE vs. S2-NS	C-NS vs. C-3H	9.20829954279	5.29652099956e-09	1.34001981289e-06	0.001	0.253
C-3H-LATE vs. S2-3H	C-3H-LATE vs. C-NS	-0.00706736965948	0.994460822375	1	0.953	1.000
C-3H-LATE vs. S2-3H	C-3H-LATE vs. C-3H	-0.119508751138	0.90657031158	1	0.670	1.000
C-3H-LATE vs. S2-3H	S2-NS vs. S2-3H	11.1826787222	1.52164281175e-10	3.84975631373e-08	0.001	0.253
C-3H-LATE vs. S2-3H	S2-NS vs. C-NS	10.4888486149	5.03022512532e-10	1.27264695671e-07	0.001	0.253
C-3H-LATE vs. S2-3H	S2-NS vs. C-3H	10.1239467843	9.64311741569e-10	2.43970870617e-07	0.001	0.253
C-3H-LATE vs. S2-3H	S2-3H vs. C-NS	10.6561698009	3.7516456608e-10	9.49166352182e-08	0.001	0.253
C-3H-LATE vs. S2-3H	S2-3H vs. C-3H	10.3214031194	6.76774414288e-10	1.71223926815e-07	0.001	0.253
C-3H-LATE vs. S2-3H	C-NS vs. C-3H	9.62577205858	2.40524533623e-09	6.08527070067e-07	0.001	0.253
C-3H-LATE vs. C-NS	C-3H-LATE vs. C-3H	-0.112149868287	0.912296719392	1	0.719	1.000
C-3H-LATE vs. C-NS	S2-NS vs. S2-3H	11.1843210094	1.51743728694e-10	3.83911633595e-08	0.001	0.253
C-3H-LATE vs. C-NS	S2-NS vs. C-NS	10.491372272	5.00790520164e-10	1.26700001601e-07	0.001	0.253
C-3H-LATE vs. C-NS	S2-NS vs. C-3H	10.1268808655	9.59219148555e-10	2.42682444584e-07	0.001	0.253
C-3H-LATE vs. C-NS	S2-3H vs. C-NS	10.6582102428	3.73832520495e-10	9.45796276852e-08	0.001	0.253
C-3H-LATE vs. C-NS	S2-3H vs. C-3H	10.324032078	6.73612055024e-10	1.70423849921e-07	0.001	0.253
C-3H-LATE vs. C-NS	C-NS vs. C-3H	9.62931499807	2.38940711661e-09	6.04520000502e-07	0.001	0.253
C-3H-LATE vs. C-3H	S2-NS vs. S2-3H	12.0063947372	3.9351188974e-11	9.95585081043e-09	0.001	0.253
C-3H-LATE vs. C-3H	S2-NS vs. C-NS	11.2488102805	1.36149758134e-10	3.4445888808e-08	0.001	0.253
C-3H-LATE vs. C-3H	S2-NS vs. C-3H	10.8572042648	2.64855914978e-10	6.70085464893e-08	0.001	0.253
C-3H-LATE vs. C-3H	S2-3H vs. C-NS	11.4768116776	9.31239529933e-11	2.35603601073e-08	0.001	0.253
C-3H-LATE vs. C-3H	S2-3H vs. C-3H	11.0841250283	1.797486604e-10	4.54764110813e-08	0.001	0.253
C-3H-LATE vs. C-3H	C-NS vs. C-3H	10.3096458695	6.91105839223e-10	1.74849777324e-07	0.001	0.253
S2-NS vs. S2-3H	S2-NS vs. C-NS	-1.21194920179	0.234991092381	1	0.212	1.000
S2-NS vs. S2-3H	S2-NS vs. C-3H	-1.93606273025	0.0623319814004	1	0.079	1.000
S2-NS vs. S2-3H	S2-3H vs. C-NS	-1.93241012532	0.0627995035039	1	0.065	1.000
S2-NS vs. S2-3H	S2-3H vs. C-3H	-1.88508428032	0.0691376786643	1	0.073	1.000
S2-NS vs. S2-3H	C-NS vs. C-3H	-2.55839761624	0.0158043287081	1	0.014	1.000
S2-NS vs. C-NS	S2-NS vs. C-3H	-0.708282077101	0.484237491097	1	0.474	1.000
S2-NS vs. C-NS	S2-3H vs. C-NS	-0.533397716732	0.597688292301	1	0.611	1.000
S2-NS vs. C-NS	S2-3H vs. C-3H	-0.607246469464	0.548256407578	1	0.536	1.000
S2-NS vs. C-NS	C-NS vs. C-3H	-1.36713547725	0.181740229438	1	0.175	1.000
S2-NS vs. C-3H	S2-3H vs. C-NS	0.259945687238	0.796681439536	1	0.775	1.000
S2-NS vs. C-3H	S2-3H vs. C-3H	0.126891454217	0.899873000201	1	0.900	1.000
S2-NS vs. C-3H	C-NS vs. C-3H	-0.683649934036	0.49944301059	1	0.491	1.000
