# Constructed from biom file
#OTU ID	C/0	C/10	C/30	C/92	LB/10	LB/30	LB/92	LH + LB/10	LH + LB/30	LH + LB/92	LH/10	LH/30	LH/92
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0010169077868	0.0	0.0	0.000119413953061	7.89048013572e-06	0.0	0.0	1.30615656899e-05	4.44118757356e-05	3.94857377515e-05	5.69829791841e-06	1.3733622655e-05	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	5.42350819628e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	5.42350819628e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.69829791841e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.000149146475398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22059378678e-05	0.0	1.13965958368e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella	2.71175409814e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.53078284494e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__;g__	0.0	0.0	0.0	3.6742754788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Aquificae;c__Aquificae;o__Aquificales;f__Aquificaceae;g__	0.0	0.0	0.0	0.000156156707849	0.0	0.0	2.64636609829e-05	0.0	0.0	1.57942951006e-05	0.0	0.0	3.32504842102e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.000623703442572	0.0	0.0	0.000137785330455	0.0	0.0	1.76424406552e-05	5.87770456045e-05	6.66178136034e-05	1.57942951006e-05	0.0	4.1200867965e-05	2.49378631576e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.0	0.0	0.0	5.51141321821e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.000230499098342	0.0	0.0	0.0	0.0	0.0	4.41061016381e-05	0.0	2.22059378678e-05	0.0	1.13965958368e-05	6.86681132749e-06	1.66252421051e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.000135587704907	0.0	0.0	0.0	0.0	0.0	0.0	6.53078284494e-06	1.11029689339e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	9.49113934348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	0.000284734180305	0.0	0.0	2.7557066091e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter	6.77938524535e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	0.00112537795073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma	0.00018982278687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__	0.000162705245888	0.0	2.60958631533e-05	0.0	0.0	0.0	0.0	2.61231313798e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	2.71175409814e-05	0.0	1.9571897365e-05	0.0	7.89048013572e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	0.000813526229442	5.61182973709e-05	2.60958631533e-05	0.000137785330455	7.89048013572e-06	0.0	0.0	1.30615656899e-05	0.0	0.0	2.27931916736e-05	2.746724531e-05	0.000174565042103
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	0.000244057868832	1.40295743427e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	0.000921996393367	0.0	0.0	3.6742754788e-05	7.89048013572e-06	0.0	0.0	0.0	0.0	0.0	1.13965958368e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	0.00215584450802	6.31330845422e-05	2.60958631533e-05	0.000128599641758	3.15619205429e-05	0.0	0.0	9.14309598292e-05	1.11029689339e-05	1.57942951006e-05	6.83795750209e-05	0.0	0.000365755326312
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	8.13526229442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Chitinophaga	0.0	0.0	0.000104383452613	9.18568869701e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.31262105254e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium	0.00078640868846	0.0	0.0	0.000909383181004	2.36714404071e-05	0.0	0.000291100270811	6.53078284494e-06	0.0	0.000300091606912	1.13965958368e-05	0.0	0.000232753389471
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26;f__;g__	6.77938524535e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__;g__	4.06763114721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.000176264016379	0.0	0.0	5.51141321821e-05	0.0	0.0	1.76424406552e-05	0.0	0.0	0.0	0.0	0.0	3.32504842102e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__	0.000135587704907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Ammoniphilus	2.71175409814e-05	0.0	0.0	0.000128599641758	0.0	0.0	2.64636609829e-05	0.0	0.0	1.57942951006e-05	0.0	0.0	3.32504842102e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus	5.42350819628e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0.00178975770477	1.40295743427e-05	0.0	0.000119413953061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15631052627e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__Exiguobacterium	4.06763114721e-05	0.0	0.0	1.8371377394e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	1.35587704907e-05	0.00366873369062	0.00381651998617	0.000450098746153	0.000852171854657	0.00120221207021	0.000661591524572	0.0005812396732	0.000566251415629	0.000600183213823	0.00113396128576	0.000590545774164	0.000731510652624
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__	0.000908437622876	0.137265355369	0.316862494373	0.326183805631	0.0606462303231	0.118431246827	0.175074759842	0.0439782916778	0.0930317766971	0.133216982026	0.0805625359705	0.0815639849479	0.112810580304
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alkalibacterium	0.0	0.0	0.0	2.7557066091e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alloiococcus	0.0	0.0	0.0	3.6742754788e-05	0.0	0.0	0.0	0.0	0.0	2.36914426509e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;Other	0.0	0.000778641376021	0.000743732099869	4.59284434851e-05	0.000205152483529	0.000120221207021	0.00014996074557	0.000208985051038	0.000144338596141	0.000150045803456	0.000262121704247	0.000116735792567	0.000207815526314
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	8.13526229442e-05	0.00696568366116	0.0067066368304	0.00673310981491	0.00284846332899	0.00233763458096	0.00464878311266	0.00358539978187	0.00246485910332	0.00575702056417	0.00541908132041	0.00224544730409	0.00564426969468
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus	0.0	2.10443615141e-05	6.52396578832e-06	0.0	7.89048013572e-06	1.33579118912e-05	8.82122032762e-06	1.30615656899e-05	1.11029689339e-05	0.0	3.98880854289e-05	3.43340566375e-05	3.32504842102e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;Other	1.35587704907e-05	0.00115743988327	0.00129826919188	0.00125843935149	0.000355071606107	0.000654537682669	0.000255815389501	0.000378785405006	0.000321986099083	0.00025270872161	0.000518545110575	0.000432609113632	0.000415631052627
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__	0.0	0.0012486321165	0.00187890214704	0.00145133881413	0.000678581291672	0.00140258074858	0.0010850101003	0.000757570810013	0.00111029689339	0.000750229017279	0.000649605962699	0.000501277226907	0.000440568915785
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.000935555163858	0.0228962653273	0.0431103659292	0.0326459376292	0.592164753225	0.543546792765	0.335038769263	0.633146335251	0.645126906935	0.44081087911	0.498099617644	0.704624110748	0.503495457153
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	0.00018982278687	0.0527932882516	0.0821497772066	0.0461213429477	0.0529766836312	0.0916486334856	0.0676146538112	0.0582023367141	0.0761330579797	0.0480383485485	0.0371016177468	0.0241917763068	0.0209145545682
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;Other	0.0	0.000133280956256	0.000143527247343	9.18568869701e-06	5.523336095e-05	4.00737356736e-05	7.0569762621e-05	1.95923485348e-05	1.11029689339e-05	2.36914426509e-05	5.12846812657e-05	2.06004339825e-05	1.66252421051e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	0.000637262213063	0.048633519459	0.037414943796	0.0328204657144	0.014826212175	0.0225481552724	0.0698464225541	0.0133750432664	0.0222392467746	0.0642985753546	0.0191918673892	0.0137610899003	0.0402663363785
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Fructobacillus	0.0	0.000757597014507	0.000332722255204	0.000156156707849	3.15619205429e-05	5.34316475649e-05	0.000105854643931	1.30615656899e-05	2.22059378678e-05	7.8971475503e-05	0.000102569362531	1.3733622655e-05	4.98757263153e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.00170840508183	0.393466427229	0.352874785525	0.221990538741	0.181733538486	0.178782292752	0.306528585164	0.123601596123	0.128283703062	0.249913131377	0.244268936869	0.140343889911	0.230010224524
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	9.49113934348e-05	0.00850192205168	0.00635434267783	0.00201166582465	0.00194105811339	0.00356656247495	0.00727750677029	0.00172412667106	0.00229831456932	0.00724168430363	0.00289473534255	0.0019227071717	0.00443893964206
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;Other	0.0	7.01478717136e-06	6.52396578832e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3733622655e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__	0.0	7.01478717136e-06	0.0	0.0	2.36714404071e-05	4.00737356736e-05	0.0	2.61231313798e-05	0.0	0.0	1.70948937552e-05	6.86681132749e-06	8.31262105254e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.000569468360609	0.0534877521816	0.0113582244375	0.00677903825839	0.0303625675622	0.00585076540835	0.00570732955197	0.0343192638502	0.00326427286656	0.00419338534921	0.0359163717797	0.00332353668251	0.00442231439995
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	9.49113934348e-05	0.000547153399366	0.000182671042073	0.000744040784458	0.000228823923936	0.000173652854586	7.93909829486e-05	0.000254700530953	4.44118757356e-05	7.8971475503e-06	0.000205138725063	2.06004339825e-05	1.66252421051e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.000298292950795	0.0	0.0	0.0	0.0	0.0	0.0	6.53078284494e-06	1.11029689339e-05	2.36914426509e-05	0.0	1.3733622655e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.000298292950795	7.01478717136e-06	6.52396578832e-06	0.0	0.0	0.0	0.0	1.30615656899e-05	2.22059378678e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	1.35587704907e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22059378678e-05	0.0	5.69829791841e-06	0.0	1.66252421051e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	4.06763114721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.000108470163926	0.0	0.00579980558582	0.0303862582097	0.0	1.33579118912e-05	0.0	5.87770456045e-05	5.55148446695e-05	0.0	3.98880854289e-05	9.61353585849e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other	0.00165416999986	0.0	0.0	4.59284434851e-05	0.0	1.33579118912e-05	0.0	1.30615656899e-05	0.00025536828548	7.8971475503e-06	0.0	1.3733622655e-05	8.31262105254e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.00130164196711	0.0	0.0	3.6742754788e-05	2.36714404071e-05	1.33579118912e-05	8.82122032762e-05	3.91846970696e-05	0.000288677192281	0.0	2.27931916736e-05	5.49344906199e-05	3.32504842102e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	5.42350819628e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.00317275229482	7.01478717136e-06	6.52396578832e-06	0.0	4.73428808143e-05	1.33579118912e-05	2.64636609829e-05	2.61231313798e-05	0.000510736570959	0.0	3.98880854289e-05	6.86681132749e-05	2.49378631576e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0.000867761311404	1.40295743427e-05	0.0	0.0	1.57809602714e-05	0.0	0.0	0.0	8.88237514711e-05	0.0	1.13965958368e-05	0.0	4.15631052627e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.000244057868832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22059378678e-05	0.0	0.0	6.86681132749e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.000244057868832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95923485348e-05	0.0	0.0	1.70948937552e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.000216940327851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33089068017e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	0.000894878852386	0.0	0.0	0.0	1.57809602714e-05	0.0	0.0	5.87770456045e-05	0.000266471254413	0.0	5.69829791841e-06	6.86681132749e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0.00143722967201	7.01478717136e-06	0.0	6.42998208791e-05	3.94524006786e-05	0.0	0.0	3.26539142247e-05	0.000222059378678	0.0	5.69829791841e-06	3.43340566375e-05	2.49378631576e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	2.71175409814e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.53078284494e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.000311851721286	0.0	0.0	0.0	0.0	0.0	0.0	6.53078284494e-06	1.11029689339e-05	0.0	0.0	6.86681132749e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	9.49113934348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	9.49113934348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.44118757356e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas	6.77938524535e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33089068017e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera	4.06763114721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium	0.000135587704907	0.0	0.0	0.0	0.0	0.0	0.0	6.53078284494e-06	2.22059378678e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	4.06763114721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus	0.0	0.0	0.0	2.7557066091e-05	0.0	0.0	0.0	0.0	0.0	2.36914426509e-05	0.0	0.0	8.31262105254e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	8.13526229442e-05	0.0	0.0	0.0	0.0	0.0	2.64636609829e-05	0.0	0.0	7.8971475503e-06	0.0	0.0	0.0
