# Constructed from biom file
#OTU ID	L1S8	L1S57	L1S76	L1S105	L1S140	L1S208	L1S257	L1S281	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S63	L4S112	L4S137	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0	0.0	0.000113160574856	0.0	0.0	0.0	0.0	0.0	0.0010250102501	0.000183924958617	0.00314693778746	0.00421313506815	0.0	0.00325732899023	0.000994694960212	0.000197941409343	0.0	0.00135869565217	0.00153374233129	0.00243111831442	0.00161290322581	0.0	0.00437756497948	0.00082406262876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.66875	0.583988563259	0.636641394138	0.615774958632	0.713931815501	0.674102616102	0.618562456385	0.550874403816	0.0219352193522	0.0643737355159	0.0285645122246	0.0582403965304	0.153388148568	0.0466883821933	0.0281830238727	0.167260490895	0.701077199282	0.0108695652174	0.0337423312883	0.0842787682334	0.0475806451613	0.688061617458	0.0253533971728	0.0297692624639	0.0717966634641	0.116966067864	0.0847628657921	0.392922794118	0.103316326531	0.214363045832	0.152797367184	0.0827201217965	0.122785331685	0.420025854977
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164001640016	0.00183924958617	0.00266279351247	0.00495662949195	0.0	0.0043431053203	0.00232095490716	0.00257323832146	0.0	0.000679347826087	0.00230061349693	0.00243111831442	0.00725806451613	0.0	0.00538075695394	0.00288421920066	0.0512708533496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389503895039	0.00533382379989	0.0229968530622	0.0602230483271	0.00311879784519	0.0124864277959	0.00431034482759	0.021377672209	0.0	0.00203804347826	0.00230061349693	0.0105348460292	0.0475806451613	0.0	0.0104879160967	0.0113308611454	0.0110053279762	0.00199600798403	0.00050454086781	0.000919117647059	0.00255102040816	0.000360880548538	0.000940291490362	0.00126871352449	0.00178546902898	0.00282054295452
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164001640016	0.00128747471032	0.0496247881869	0.0114002478315	0.0	0.00597176981542	0.00497347480106	0.0	0.0	0.00135869565217	0.0	0.0226904376013	0.00564516129032	0.0	0.00483356133151	0.0040173053152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013734377146	0.0
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	0.0	0.0	0.0	0.0	0.000101399310485	0.0	0.0	0.0010250102501	0.00128747471032	0.00387315419995	0.00644361833953	0.0	0.0043431053203	0.0	0.0	0.0	0.000679347826087	0.00153374233129	0.00243111831442	0.00322580645161	0.0	0.00291837665299	0.00113308611454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000242072137497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ellin6529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.0	0.000743494423792	0.0	0.0	0.0	0.0	0.0	0.0	0.000766871165644	0.0	0.0	0.0	0.000273597811218	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.000242072137497	0.000991325898389	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.000182398540812	0.00041203131438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.0	0.0	0.0	0.000110314396029	0.0	0.000304197931454	0.000139567341242	0.000132485426603	0.0192701927019	0.00275887437925	0.0505930767369	0.0706319702602	0.00141763538418	0.0369163952226	0.0208885941645	0.00296912114014	0.0	0.0747282608696	0.00536809815951	0.0453808752026	0.118548387097	0.0	0.0605563155495	0.0250309023486	0.00524063236964	0.130538922156	0.00050454086781	0.0	0.000425170068027	0.00288704438831	0.000940291490362	0.0	0.00013734377146	0.000117522623105
k__Bacteria;p__Deferribacteres;c__Deferribacteres	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.00396634615385	0.000816910037782	0.000565802874279	0.000661886376172	0.000117966261649	0.00202798620969	0.00167480809491	0.000927397986222	0.129971299713	0.318190178407	0.077463083999	0.0981412639405	0.124043096116	0.379478827362	0.381299734748	0.182106096595	0.00538599640934	0.104619565217	0.355828220859	0.163695299838	0.0951612903226	0.00192554557125	0.256543547652	0.426452410383	0.28482836929	0.229540918164	0.239152371342	0.144301470588	0.247448979592	0.146878383255	0.137282557593	0.0634356762243	0.136931740146	0.0949582794688
k__Bacteria;p__Firmicutes;c__Clostridia	0.183293269231	0.383947717758	0.313341631775	0.320132377275	0.264480358617	0.312918272156	0.352128401954	0.432697403286	0.09983599836	0.0875482803016	0.0537400145243	0.0508054522924	0.0781117096683	0.14332247557	0.11074270557	0.160530482977	0.182226211849	0.0794836956522	0.11273006135	0.0867098865478	0.0338709677419	0.286264441592	0.165526675787	0.0940461475072	0.0890907502839	0.0738522954092	0.0696266397578	0.169577205882	0.0888605442177	0.0768675568387	0.070051716032	0.0782796244608	0.0645515725862	0.0908449876601
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.000120192307692	0.00561625650975	0.00882652483875	0.00364037506895	0.000117966261649	0.00415737172987	0.00279134682484	0.00158982511924	0.00143501435014	0.000367849917234	0.00580973129993	0.00396530359356	0.000567054153672	0.00217155266015	0.00132625994695	0.00395882818686	0.00179533213645	0.00135869565217	0.0	0.00729335494327	0.00322580645161	0.0	0.0015503875969	0.00360527400082	0.000873438728273	0.000399201596806	0.00050454086781	0.000919117647059	0.000425170068027	0.00324792493685	0.000940291490362	0.00114184217204	0.00233484411482	0.00505347279351
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.000360576923077	0.0	0.000452642299423	0.00330943188086	0.0	0.0	0.000139567341242	0.0	0.0446904469045	0.0329225675924	0.0256596465747	0.0339529120198	0.106747944429	0.0369163952226	0.0112732095491	0.155384006334	0.00269299820467	0.0122282608696	0.0191717791411	0.0186385737439	0.0282258064516	0.000641848523748	0.0749658002736	0.0120519159456	0.0534544501703	0.0754491017964	0.0252270433905	0.0569852941176	0.0973639455782	0.196319018405	0.0846262341326	0.0929967013448	0.143386897404	0.0937830532377
k__Bacteria;p__GN02;c__BD1-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000551774875851	0.0	0.000495662949195	0.0	0.0	0.0	0.000791765637371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000615006150062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.000183924958617	0.0	0.0	0.0	0.0	0.0	0.000197941409343	0.0	0.0	0.0	0.000810372771475	0.0	0.0	0.0	0.00041203131438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0	0.0	0.0	0.000110314396029	0.0	0.000202798620969	0.0	0.000264970853206	0.0424354243542	0.0154496965238	0.0338900992496	0.0545229244114	0.00070881769209	0.0418023887079	0.0255305039788	0.00237529691211	0.0	0.0292119565217	0.0168711656442	0.0356564019449	0.0516129032258	0.0	0.0740538075695	0.0213226205192	0.0150231461263	0.0223552894212	0.0	0.0	0.000425170068027	0.0	0.0	0.0	0.00013734377146	0.000117522623105
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.000360576923077	0.0160318594915	0.0132397872581	0.0046332046332	0.000825763831544	0.000709795173393	0.0140963014655	0.00635930047695	0.0418204182042	0.0349457421372	0.0283224400871	0.0988847583643	0.247093847462	0.0461454940282	0.059350132626	0.105898653998	0.00179533213645	0.0529891304348	0.0368098159509	0.0388978930308	0.0879032258065	0.00449293966624	0.0446876424989	0.0525339925834	0.19678574548	0.00878243512974	0.269424823411	0.0386029411765	0.211734693878	0.178274990978	0.218617771509	0.484394823649	0.26713363549	0.165354330709
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.00853365384615	0.00377820892474	0.00350797782053	0.00937672366244	0.0119145924266	0.00324477793551	0.00767620376832	0.00543190249073	0.000410004100041	0.000183924958617	0.000968288549988	0.00520446096654	0.0	0.0	0.000331564986737	0.000593824228029	0.0170556552962	0.0	0.0	0.000810372771475	0.00241935483871	0.012836970475	0.00100319197446	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0	0.0	0.0	0.000220628792057	0.0	0.000202798620969	0.0	0.000132485426603	0.00123001230012	0.0011035497517	0.000726216412491	0.00223048327138	0.00567054153672	0.00325732899023	0.00331564986737	0.0140538400633	0.0	0.0	0.000766871165644	0.000810372771475	0.00241935483871	0.0	0.00218878248974	0.00113308611454	0.00314437942178	0.00359281437126	0.0050454086781	0.00965073529412	0.0165816326531	0.00649584987369	0.00329102021627	0.00964222278609	0.0048070320011	0.0131625337878
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0292067307692	0.000204227509446	0.0212741880729	0.00375068946498	0.0076678070072	0.00121679172582	0.0	0.00132485426603	0.276137761378	0.0956409784808	0.552408617768	0.323172242875	0.227246952084	0.0830618892508	0.184350132626	0.0552256532067	0.0412926391382	0.275135869565	0.0613496932515	0.384116693679	0.356451612903	0.00513478818999	0.0814409484724	0.156571899464	0.0924098174513	0.235528942116	0.26034308779	0.125919117647	0.170918367347	0.15301335258	0.269393511989	0.148312611012	0.209311907705	0.102362204724
k__Bacteria;p__Proteobacteria;c__TA18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__SR1;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.000367849917234	0.00121036068748	0.00123915737299	0.0	0.0	0.0	0.000395882818686	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.00061804697157	8.73438728273e-05	0.0	0.0	0.0	0.000425170068027	0.0	0.0	0.0	0.0	0.000117522623105
k__Bacteria;p__Spirochaetes;c__Spirochaetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.000242072137497	0.000495662949195	0.0	0.0	0.0	0.0110847189232	0.0	0.0	0.0	0.000810372771475	0.0	0.0	0.000273597811218	0.000103007828595	0.00262031618482	0.0	0.0	0.0	0.0	0.000360880548538	0.0	0.0	0.0	0.000352567869315
k__Bacteria;p__Synergistetes;c__Synergistia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.00791765637371	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.0	0.0	0.0028823478033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023504524621
k__Bacteria;p__TM7;c__TM7-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013855898654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103007828595	0.0	0.000399201596806	0.0	0.0	0.0	0.0	0.0	0.000253742704897	0.0	0.00023504524621
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00266502665027	0.000551774875851	0.00145243282498	0.00371747211896	0.0	0.00108577633008	0.000331564986737	0.000197941409343	0.0	0.0	0.00153374233129	0.00162074554295	0.000806451612903	0.0	0.00200638394893	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.105048076923	0.00530991524558	0.00169740862284	0.0378378378378	0.0	0.000304197931454	0.00125610607118	0.0	0.000410004100041	0.0	0.000484144274994	0.0	0.0	0.0	0.000331564986737	0.0	0.0466786355476	0.0	0.0	0.000810372771475	0.000806451612903	0.0	0.000455996352029	0.0	0.0	0.0	0.0	0.000459558823529	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162866449511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.000309023485785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143501435014	0.00202317454479	0.000242072137497	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.00203804347826	0.0069018404908	0.0032414910859	0.000806451612903	0.0	0.000547195622435	0.000927070457355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
