# Constructed from biom file
#OTU ID	L1S8	L1S57	L1S76	L1S105	L1S140	L1S208	L1S257	L1S281	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S63	L4S112	L4S137	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000551774875851	0.0	0.000495662949195	0.0	0.000542888165038	0.0	0.0	0.0	0.0	0.0	0.0	0.00161290322581	0.0	9.11992704058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Nitriliruptorales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.0	0.000743494423792	0.0	0.000542888165038	0.0	0.0	0.0	0.000679347826087	0.0	0.0	0.0	0.0	0.000455996352029	0.000515039142975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.000726216412491	0.00148698884758	0.0	0.00108577633008	0.000331564986737	0.000197941409343	0.0	0.0	0.00153374233129	0.00162074554295	0.00161290322581	0.0	0.00182398540812	0.000309023485785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales	0.0	0.0	0.000113160574856	0.0	0.0	0.0	0.0	0.0	0.0010250102501	0.0	0.00242072137497	0.00272614622057	0.0	0.00217155266015	0.000663129973475	0.0	0.0	0.00135869565217	0.0	0.000810372771475	0.0	0.0	0.00255357957136	0.000515039142975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.66875	0.583988563259	0.636641394138	0.615774958632	0.713931815501	0.674102616102	0.618562456385	0.550874403816	0.0219352193522	0.0643737355159	0.0285645122246	0.0582403965304	0.153388148568	0.0466883821933	0.0281830238727	0.167260490895	0.701077199282	0.0108695652174	0.0337423312883	0.0842787682334	0.0475806451613	0.688061617458	0.0253533971728	0.0297692624639	0.0717966634641	0.116966067864	0.0847628657921	0.392922794118	0.103316326531	0.214363045832	0.152797367184	0.0827201217965	0.122785331685	0.420025854977
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164001640016	0.00183924958617	0.00266279351247	0.00495662949195	0.0	0.0043431053203	0.00232095490716	0.00257323832146	0.0	0.000679347826087	0.00230061349693	0.00243111831442	0.00725806451613	0.0	0.00538075695394	0.00288421920066	0.0512708533496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389503895039	0.00533382379989	0.0229968530622	0.0602230483271	0.00311879784519	0.0124864277959	0.00431034482759	0.021377672209	0.0	0.00203804347826	0.00230061349693	0.0105348460292	0.0475806451613	0.0	0.0104879160967	0.0113308611454	0.0110053279762	0.00199600798403	0.00050454086781	0.000919117647059	0.00255102040816	0.000360880548538	0.000940291490362	0.00126871352449	0.00178546902898	0.00282054295452
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164001640016	0.00128747471032	0.0496247881869	0.0114002478315	0.0	0.00597176981542	0.00497347480106	0.0	0.0	0.00135869565217	0.0	0.0226904376013	0.00564516129032	0.0	0.00483356133151	0.0040173053152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013734377146	0.0
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.0	0.0	0.0	0.0	0.000101399310485	0.0	0.0	0.0010250102501	0.00128747471032	0.00387315419995	0.00644361833953	0.0	0.0043431053203	0.0	0.0	0.0	0.000679347826087	0.00153374233129	0.00243111831442	0.00322580645161	0.0	0.00291837665299	0.00113308611454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000242072137497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.0	0.000743494423792	0.0	0.0	0.0	0.0	0.0	0.0	0.000766871165644	0.0	0.0	0.0	0.000273597811218	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.000242072137497	0.000991325898389	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.000182398540812	0.00041203131438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000820008200082	0.0	0.0	0.00123915737299	0.0	0.000542888165038	0.0	0.0	0.0	0.000679347826087	0.0	0.0	0.0	0.0	0.000638394892841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	0.0	0.0	0.0	0.000110314396029	0.0	0.000304197931454	0.000139567341242	0.000132485426603	0.0184501845018	0.00275887437925	0.0505930767369	0.0693928128872	0.00141763538418	0.0363735070575	0.0208885941645	0.00296912114014	0.0	0.0740489130435	0.00536809815951	0.0453808752026	0.118548387097	0.0	0.0599179206566	0.0250309023486	0.00524063236964	0.130538922156	0.00050454086781	0.0	0.000425170068027	0.00288704438831	0.000940291490362	0.0	0.00013734377146	0.000117522623105
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010250102501	0.00183924958617	0.00121036068748	0.00123915737299	0.000850581230508	0.0	0.000994694960212	0.00475059382423	0.0	0.00203804347826	0.00230061349693	0.00405186385737	0.00322580645161	0.0	0.000273597811218	0.00133910177173	0.00690016595336	0.0	0.0	0.000459558823529	0.0	0.000360880548538	0.000470145745181	0.0	0.00109875017168	0.000587613115525
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	0.0	0.0	0.0	0.0	0.000405597241939	0.000697836706211	0.000132485426603	0.0227552275523	0.0546257127092	0.0285645122246	0.0299876084263	0.00184292599943	0.175895765472	0.132625994695	0.0267220902613	0.0	0.0516304347826	0.121932515337	0.0672609400324	0.025	0.0	0.153579571363	0.17593737124	0.0507467901127	0.00119760479042	0.00050454086781	0.000919117647059	0.000425170068027	0.00144352219415	0.00235072872591	0.0	0.00054937508584	0.000117522623105
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.0	0.0	0.000113160574856	0.000110314396029	0.0	0.000101399310485	0.0	0.0	0.00389503895039	0.0121390472687	0.00217864923747	0.00396530359356	0.00765523107457	0.00325732899023	0.0109416445623	0.00376088677751	0.0	0.00203804347826	0.013036809816	0.00567260940032	0.00564516129032	0.0	0.00401276789786	0.0140090646889	0.0125775176871	0.0111776447106	0.0110998990918	0.00735294117647	0.00680272108844	0.0162396246842	0.0075223319229	0.00241055569652	0.00494437577256	0.00117522623105
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.00384615384615	0.000612682528337	0.000113160574856	0.000441257584115	0.0	0.00141959034679	0.000418702023726	0.000794912559618	0.10229602296	0.249586168843	0.0455095618494	0.0629491945477	0.113694357811	0.199782844734	0.236737400531	0.146872525732	0.00538599640934	0.0489130434783	0.218558282209	0.0867098865478	0.0588709677419	0.00192554557125	0.0985864113087	0.235166872682	0.214603895537	0.217165668663	0.227547931382	0.135569852941	0.240221088435	0.128834355828	0.126939351199	0.0610251205278	0.130339239116	0.0930779174991
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	0.000120192307692	0.000204227509446	0.000339481724567	0.000110314396029	0.000117966261649	0.000101399310485	0.000558269364969	0.0	0.0	0.0	0.0	0.0	0.0	0.000542888165038	0.0	0.0	0.0	0.0	0.0	0.0	0.00241935483871	0.0	9.11992704058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.183293269231	0.383947717758	0.313341631775	0.320132377275	0.264480358617	0.312918272156	0.352128401954	0.432697403286	0.09983599836	0.0875482803016	0.0537400145243	0.0503097893432	0.0781117096683	0.14332247557	0.11074270557	0.160530482977	0.182226211849	0.0794836956522	0.11273006135	0.0867098865478	0.0338709677419	0.286264441592	0.165526675787	0.0940461475072	0.0890907502839	0.0738522954092	0.0696266397578	0.169577205882	0.0888605442177	0.0768675568387	0.070051716032	0.0782796244608	0.0645515725862	0.0908449876601
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.000120192307692	0.00561625650975	0.00882652483875	0.00364037506895	0.000117966261649	0.00415737172987	0.00279134682484	0.00158982511924	0.00143501435014	0.000367849917234	0.00580973129993	0.00396530359356	0.000567054153672	0.00217155266015	0.00132625994695	0.00395882818686	0.00179533213645	0.00135869565217	0.0	0.00729335494327	0.00322580645161	0.0	0.0015503875969	0.00360527400082	0.000873438728273	0.000399201596806	0.00050454086781	0.000919117647059	0.000425170068027	0.00324792493685	0.000940291490362	0.00114184217204	0.00233484411482	0.00505347279351
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	0.000360576923077	0.0	0.000452642299423	0.00330943188086	0.0	0.0	0.000139567341242	0.0	0.0446904469045	0.0329225675924	0.0256596465747	0.0339529120198	0.106747944429	0.0369163952226	0.0112732095491	0.155384006334	0.00269299820467	0.0122282608696	0.0191717791411	0.0186385737439	0.0282258064516	0.000641848523748	0.0749658002736	0.0120519159456	0.0534544501703	0.0754491017964	0.0252270433905	0.0569852941176	0.0973639455782	0.196319018405	0.0846262341326	0.0929967013448	0.143386897404	0.0937830532377
k__Bacteria;p__GN02;c__BD1-5;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000551774875851	0.0	0.000495662949195	0.0	0.0	0.0	0.000791765637371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000615006150062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.000183924958617	0.0	0.0	0.0	0.0	0.0	0.000197941409343	0.0	0.0	0.0	0.000810372771475	0.0	0.0	0.0	0.00041203131438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00348503485035	0.0011035497517	0.000968288549988	0.00421313506815	0.0	0.00108577633008	0.0	0.000197941409343	0.0	0.00271739130435	0.000766871165644	0.00243111831442	0.00645161290323	0.0	0.0190606475148	0.00103007828595	8.73438728273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.0	0.0	0.0	0.000110314396029	0.0	0.0	0.0	0.000132485426603	0.00615006150062	0.00441419900681	0.0077463083999	0.0148698884758	0.0	0.00868621064061	0.00198938992042	0.000395882818686	0.0	0.00135869565217	0.00536809815951	0.00891410048622	0.0112903225806	0.0	0.0116735066119	0.00381128965801	0.000786094855446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0	0.0	0.0	0.0	0.0	0.000101399310485	0.0	0.0	0.00287002870029	0.00183924958617	0.00338900992496	0.00693928128872	0.0	0.0103148751357	0.00298408488064	0.000197941409343	0.0	0.00475543478261	0.00460122699387	0.00810372771475	0.00564516129032	0.0	0.0103967168263	0.00298722702925	0.000349375491309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164001640016	0.000551774875851	0.00145243282498	0.00123915737299	0.0	0.00325732899023	0.000331564986737	0.0	0.0	0.000679347826087	0.0	0.00243111831442	0.00161290322581	0.0	0.00373917008664	0.00144210960033	0.000262031618482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	0.0	0.0	0.0	0.0	0.0	0.000101399310485	0.0	0.000132485426603	0.0223452234522	0.00128747471032	0.0130718954248	0.0094175960347	0.000567054153672	0.00651465798046	0.0142572944297	0.000197941409343	0.0	0.0142663043478	0.0	0.0064829821718	0.0209677419355	0.0	0.0127678978568	0.00700453234446	0.000698750982619	0.0223552894212	0.0	0.0	0.000425170068027	0.0	0.0	0.0	0.0	0.000117522623105
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00594505945059	0.00625344859297	0.00726216412491	0.017843866171	0.000141763538418	0.0119435396308	0.00596816976127	0.0013855898654	0.0	0.0054347826087	0.00613496932515	0.00729335494327	0.00564516129032	0.0	0.0164158686731	0.00504738360115	0.0128395493056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013734377146	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000698750982619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0.000120192307692	0.0160318594915	0.0129003055336	0.00408163265306	0.000707797569895	0.000608395862908	0.0140963014655	0.00635930047695	0.0239852398524	0.00956409784808	0.0142822561123	0.0520446096654	0.0272185993762	0.0162866449511	0.00994694960212	0.049089469517	0.000897666068223	0.03125	0.0168711656442	0.017017828201	0.058064516129	0.00385109114249	0.0221614227086	0.0121549237742	0.129530963403	0.000399201596806	0.0	0.0	0.00297619047619	0.000360880548538	0.000940291490362	0.00291804110632	0.00096140640022	0.000352567869315
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00184501845018	0.000367849917234	0.0	0.000991325898389	0.0	0.0	0.0	0.000197941409343	0.0	0.000679347826087	0.0	0.000810372771475	0.0	0.0	0.000364797081623	0.000103007828595	0.00174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.000240384615385	0.0	0.000339481724567	0.000551571980143	0.000117966261649	0.000101399310485	0.0	0.0	0.0153751537515	0.0250137943719	0.0133139675623	0.0458488228005	0.219875248086	0.0298588490771	0.0494031830239	0.0566112430721	0.000897666068223	0.0210597826087	0.0199386503067	0.0210696920583	0.0298387096774	0.000641848523748	0.0219790241678	0.0396580140091	0.0646344658922	0.00838323353293	0.269424823411	0.0386029411765	0.208758503401	0.177914110429	0.217677480019	0.481476782543	0.266172229089	0.165001762839
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000515039142975	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.000726216412491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123915737299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241935483871	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000593824228029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
