Module	Section	Sample Name	Source
FastQC	all_sections	833.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/833.extendedFrags_fastqc.zip
FastQC	all_sections	458.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/458.extendedFrags_fastqc.zip
FastQC	all_sections	1040.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1040.extendedFrags_fastqc.zip
FastQC	all_sections	1159.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1159.extendedFrags_fastqc.zip
FastQC	all_sections	1028.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1028.extendedFrags_fastqc.zip
FastQC	all_sections	1154.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1154.extendedFrags_fastqc.zip
FastQC	all_sections	449.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/449.extendedFrags_fastqc.zip
FastQC	all_sections	439.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/439.extendedFrags_fastqc.zip
FastQC	all_sections	762.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/762.extendedFrags_fastqc.zip
FastQC	all_sections	453.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/453.extendedFrags_fastqc.zip
FastQC	all_sections	1024.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1024.extendedFrags_fastqc.zip
FastQC	all_sections	427.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/427.extendedFrags_fastqc.zip
FastQC	all_sections	435.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/435.extendedFrags_fastqc.zip
FastQC	all_sections	441.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/441.extendedFrags_fastqc.zip
FastQC	all_sections	1030.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1030.extendedFrags_fastqc.zip
FastQC	all_sections	1146.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1146.extendedFrags_fastqc.zip
FastQC	all_sections	426.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/426.extendedFrags_fastqc.zip
FastQC	all_sections	842.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/842.extendedFrags_fastqc.zip
FastQC	all_sections	456.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/456.extendedFrags_fastqc.zip
FastQC	all_sections	763.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/763.extendedFrags_fastqc.zip
FastQC	all_sections	1161.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1161.extendedFrags_fastqc.zip
FastQC	all_sections	440.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/440.extendedFrags_fastqc.zip
FastQC	all_sections	1019.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1019.extendedFrags_fastqc.zip
FastQC	all_sections	844.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/844.extendedFrags_fastqc.zip
FastQC	all_sections	1157.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1157.extendedFrags_fastqc.zip
FastQC	all_sections	432.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/432.extendedFrags_fastqc.zip
FastQC	all_sections	1139.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1139.extendedFrags_fastqc.zip
FastQC	all_sections	839.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/839.extendedFrags_fastqc.zip
FastQC	all_sections	457.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/457.extendedFrags_fastqc.zip
FastQC	all_sections	448.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/448.extendedFrags_fastqc.zip
FastQC	all_sections	429.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/429.extendedFrags_fastqc.zip
FastQC	all_sections	837.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/837.extendedFrags_fastqc.zip
FastQC	all_sections	1156.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1156.extendedFrags_fastqc.zip
FastQC	all_sections	459.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/459.extendedFrags_fastqc.zip
FastQC	all_sections	1033.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1033.extendedFrags_fastqc.zip
FastQC	all_sections	455.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/455.extendedFrags_fastqc.zip
FastQC	all_sections	1017.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1017.extendedFrags_fastqc.zip
FastQC	all_sections	425.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/425.extendedFrags_fastqc.zip
FastQC	all_sections	759.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/759.extendedFrags_fastqc.zip
FastQC	all_sections	1151.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1151.extendedFrags_fastqc.zip
FastQC	all_sections	1037.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1037.extendedFrags_fastqc.zip
FastQC	all_sections	1027.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1027.extendedFrags_fastqc.zip
FastQC	all_sections	1032.extendedFrags	/home/mark/gitstage/uderica/nordqiime/V-HMC/Bacteria/raw_data_bacteria/extendedFrags/1032.extendedFrags_fastqc.zip
