Module	Section	Sample Name	Source
FastQC	all_sections	5101-153-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-153-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-157-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-157-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-157-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-157-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-162-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-162-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-175-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-175-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-163-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-163-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-145-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-145-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-145-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-145-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-146-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-146-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-166-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-166-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-163-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-163-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-172-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-172-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-168-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-168-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-147-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-147-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-175-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-175-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-147-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-147-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-173-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-173-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-176-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-176-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-173-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-173-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-178-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-178-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-178-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-178-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-155-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-155-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-155-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-155-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-165-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-165-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-148-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-148-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-152-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-152-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-151-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-151-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-162-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-162-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-167-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-167-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-167-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-167-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-177-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-177-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-170-MS515F-926R_R1	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-170-MS515F-926R_R1_fastqc.zip
FastQC	all_sections	5101-170-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-170-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-177-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-177-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-148-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-148-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-152-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-152-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-146-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-146-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-165-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-165-MS515F-926R_R2_fastqc.zip
FastQC	all_sections	5101-151-MS515F-926R_R2	/home/mark/gitstage/uderica/nordqiime/Lal_Stress/Silva_5101Raw05052017/Bacteria/selected_raw/5101-151-MS515F-926R_R2_fastqc.zip
