# Constructed from biom file
#OTU ID	C/0	C/10	C/30	C/92	LB/10	LB/30	LB/92	LH + LB/10	LH + LB/30	LH + LB/92	LH/10	LH/30	LH/92
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.00166772877036	0.0	0.0	2.7557066091e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.00100334901631	5.61182973709e-05	7.17636236716e-05	0.000137785330455	1.57809602714e-05	0.0	0.0	3.91846970696e-05	0.0	0.0	2.27931916736e-05	2.746724531e-05	0.000174565042103
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.00332189877022	7.71626588849e-05	2.60958631533e-05	0.000165342396546	3.94524006786e-05	0.0	0.0	9.14309598292e-05	1.11029689339e-05	1.57942951006e-05	7.97761708578e-05	0.0	0.000365755326312
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.000867761311404	0.0	0.000104383452613	0.000918568869701	2.36714404071e-05	0.0	0.000291100270811	6.53078284494e-06	0.0	0.000300091606912	1.13965958368e-05	0.0	0.000257691252629
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26	6.77938524535e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__	4.06763114721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.00222363836047	1.40295743427e-05	0.0	0.000321499104395	0.0	0.0	4.41061016381e-05	0.0	0.0	1.57942951006e-05	0.0	0.0	0.000108064073683
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0052472441799	0.732336765903	0.865240962676	0.679465392918	0.939937665207	0.970412225161	0.97415382444	0.914185513417	0.975073834743	0.955357424898	0.926434973873	0.973727579861	0.923922892127
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.011660542622	3.50739358568e-05	0.0058128535174	0.030560786295	0.000142028642443	5.34316475649e-05	0.000114675864259	0.000287354445177	0.00190971065663	5.52800328521e-05	0.000148155745879	0.00030213969841	0.000157939799998
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.000162705245888	0.0	0.0	0.0	0.0	0.0	2.64636609829e-05	0.0	0.0	7.8971475503e-06	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__	1.35587704907e-05	0.0	0.0	2.7557066091e-05	0.0	0.0	0.0	0.0	0.0	1.57942951006e-05	0.0	0.0	2.49378631576e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__	0.0	0.0	0.0	3.6742754788e-05	0.0	0.0	0.0	0.0	0.0	2.36914426509e-05	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales	0.0	0.0	0.0	0.0	0.0	0.0	2.64636609829e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales	4.06763114721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.000420321885211	0.0	6.52396578832e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.31262105254e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.00680650278633	7.71626588849e-05	3.91437947299e-05	0.00103798282276	3.15619205429e-05	4.00737356736e-05	0.000255815389501	8.49001769842e-05	5.55148446695e-05	0.000371165934864	0.0	2.06004339825e-05	0.000482132021048
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.000122028934416	0.0	0.0	9.18568869701e-05	0.0	0.0	0.0	0.0	0.0	6.31771804024e-05	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	0.000705056065516	1.40295743427e-05	0.0	0.000202085151334	7.89048013572e-06	0.0	8.82122032762e-05	6.53078284494e-06	0.0	2.36914426509e-05	1.70948937552e-05	0.0	6.65009684204e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	0.890499369517	0.0011504250961	0.000795923826175	0.00622789693657	0.000394524006786	0.000561032299431	0.00209062921765	0.00052899341044	0.000521839539893	0.0026534415769	0.000507148514739	0.00030213969841	0.00222778244208
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	0.00421677762261	0.00010522180757	4.56677605183e-05	0.000422541680062	7.89048013572e-05	1.33579118912e-05	6.17485422933e-05	4.57154799146e-05	0.0	9.47657706037e-05	5.69829791841e-05	0.0	0.000199502905261
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__	0.00221007958998	6.31330845422e-05	0.0	0.00291186331695	7.10143212214e-05	0.0	0.00105854643931	7.83693941393e-05	0.0	0.000837097640332	0.000131060852123	0.0	0.000714885410519
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0.00865049557306	0.000512079463509	0.000600204852526	0.00902953198916	5.523336095e-05	0.0	0.00212591409896	4.57154799146e-05	5.55148446695e-05	0.00203746406798	6.83795750209e-05	6.18013019474e-05	0.00254366204208
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8971475503e-06	0.0	0.0	2.49378631576e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1	5.42350819628e-05	0.0	0.0	7.34855095761e-05	0.0	0.0	0.0	0.0	0.0	2.36914426509e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	2.71175409814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	0.0	0.0	0.0	0.000165342396546	0.0	0.0	4.41061016381e-05	6.53078284494e-06	0.0	2.36914426509e-05	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	0.0	0.0	0.0	1.8371377394e-05	0.0	0.0	0.0	0.0	0.0	7.8971475503e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0	1.40295743427e-05	6.52396578832e-06	9.18568869701e-06	0.0	0.0	0.0	6.53078284494e-06	0.0	7.8971475503e-06	5.69829791841e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	1.35587704907e-05	0.0	0.0	9.18568869701e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0425474217998	0.26468194955	0.126871562686	0.260175446654	0.058894543733	0.0286660789185	0.0176689043162	0.0841230138257	0.0219727755202	0.0364453359447	0.0721803397325	0.0253728678551	0.0665092810414
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	0.0	0.0	0.0	3.6742754788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.00208805065557	7.01478717136e-05	1.9571897365e-05	0.0021494511551	3.94524006786e-05	1.33579118912e-05	0.000749803727848	2.61231313798e-05	0.0	0.00052910888587	6.83795750209e-05	2.06004339825e-05	0.000482132021048
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.00825729122883	0.000196414040798	0.000110907418401	0.000202085151334	9.46857616286e-05	0.0	0.000220530508191	0.000124084874054	0.000111029689339	2.36914426509e-05	9.6871064613e-05	3.43340566375e-05	0.000399005810522
k__Bacteria;p__TM6;c__SJA-4;o__	0.0	0.0	0.0	2.7557066091e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	0.0	0.0	0.0	4.59284434851e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales	8.13526229442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	5.42350819628e-05	0.0	1.9571897365e-05	0.0	0.0	0.0	0.0	0.0	2.22059378678e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49378631576e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	6.77938524535e-05	0.0	0.0	5.51141321821e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.69829791841e-06	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales	0.0	0.0	0.0	0.00422541680062	0.0	0.0	0.000679233965227	0.0	0.0	0.00078181760748	0.0	0.0	0.000847887347359
