Module	Section	Sample Name	Source
FastQC	all_sections	5101-145-MS515F-926R.extendedFrags	/home/mark/gitstage/uderica/silage/understudy/Bacteria/raw_data_bacteria/flashed/extended/fastqc/5101-145-MS515F-926R.extendedFrags_fastqc.zip
FastQC	all_sections	5101-176-MS515F-926R.extendedFrags	/home/mark/gitstage/uderica/silage/understudy/Bacteria/raw_data_bacteria/flashed/extended/fastqc/5101-176-MS515F-926R.extendedFrags_fastqc.zip
FastQC	all_sections	5101-151-MS515F-926R.extendedFrags	/home/mark/gitstage/uderica/silage/understudy/Bacteria/raw_data_bacteria/flashed/extended/fastqc/5101-151-MS515F-926R.extendedFrags_fastqc.zip
FastQC	all_sections	5101-157-MS515F-926R.extendedFrags	/home/mark/gitstage/uderica/silage/understudy/Bacteria/raw_data_bacteria/flashed/extended/fastqc/5101-157-MS515F-926R.extendedFrags_fastqc.zip
FastQC	all_sections	5101-160-MS515F-926R.extendedFrags	/home/mark/gitstage/uderica/silage/understudy/Bacteria/raw_data_bacteria/flashed/extended/fastqc/5101-160-MS515F-926R.extendedFrags_fastqc.zip
FastQC	all_sections	5101-167-MS515F-926R.extendedFrags	/home/mark/gitstage/uderica/silage/understudy/Bacteria/raw_data_bacteria/flashed/extended/fastqc/5101-167-MS515F-926R.extendedFrags_fastqc.zip
FastQC	all_sections	5101-153-MS515F-926R.extendedFrags	/home/mark/gitstage/uderica/silage/understudy/Bacteria/raw_data_bacteria/flashed/extended/fastqc/5101-153-MS515F-926R.extendedFrags_fastqc.zip
FastQC	all_sections	5101-177-MS515F-926R.extendedFrags	/home/mark/gitstage/uderica/silage/understudy/Bacteria/raw_data_bacteria/flashed/extended/fastqc/5101-177-MS515F-926R.extendedFrags_fastqc.zip
FastQC	all_sections	5101-171-MS515F-926R.extendedFrags	/home/mark/gitstage/uderica/silage/understudy/Bacteria/raw_data_bacteria/flashed/extended/fastqc/5101-171-MS515F-926R.extendedFrags_fastqc.zip
FastQC	all_sections	5101-166-MS515F-926R.extendedFrags	/home/mark/gitstage/uderica/silage/understudy/Bacteria/raw_data_bacteria/flashed/extended/fastqc/5101-166-MS515F-926R.extendedFrags_fastqc.zip
